code;name;cost_max;unit;current_stock;dpto_code;orden;cost_oferta;cost_mayor;cost_min
PZ99-580;VDE BI 230 MM ALICATE CORTA CABLE ELECTRICO;;PZA;0;FERR.98;1;0,000;0,000;0,000
PZ99-600;CS7 TBI DESTORNILLADORES PUNTAS PLANAS Y PHILLPS 7 PIEZAS;78.000;PZA;0;FERR.98;1;0,000;0,000;0,000
PZ99-607;CS5 TBI DESTORNILLSDORES PHILLIPS Y PLANS 5 PIEZAS;;PZA;0;FERR.98;1;0,000;0,000;0,000
PZ99-620-1;VDE CS6 TBI DESTORNILLADORES AISLADOS HEXAGONALES;;PZA;0;FERR.98;1;0,000;0,000;0,000
PZ99-620-2;VDE CS6 TBI DESTORNILLADORES AISLADOS HEXAGONALES;;PZA;0;FERR.98;1;0,000;0,000;0,000
PZ99-621;CS7 TB1 DESTORNIILADORES PUNTA TORX 5 PIEZAS;;PZA;0;FERR.98;1;0,000;0,000;0,000
PZ99-905;SET HERRAMIENTAS AISLADAS 13 PIEZAS 1000 VOLTIOS;364.000;PZA;0;FERR.98;1;0,000;0,000;0,000
PZ99-912;CAJA PORTAHERRAMIENTAS CON 3 COMPARTIMIENTOS;;PZA;0;FERR.98;1;0,000;0,000;0,000
QB12Z24;BARRA ATERRAMIENTO COBRIZADO 100 MICRAS 12x2400 MM;0,000;PZA;0;FERR.23;1;0,000;0,000;0,000
QB14Z24;BARRA ATERRAMIENTO COBRIZADO 100 MICRAS 14x2400 MM;47.867,000;PZA;0;FERR.23;1;0,000;0,000;0,000
QC16Z01;"CONECTOR A BARRA ATERRAMIENTO 5/8""";0,000;PZA;0;FERR.23;1;0,000;0,000;0,000
RA-001;RESORTE UNIVERSAL ACELERADOR RA-001;0,000;PZA;0;AUTO.25;1;0,000;0,000;0,000
RA-002;RESORTE UNIVERSAL ACELERADOR RA-002;2.513,000;PZA;35;AUTO.25;1;0,000;0,000;0,000
RA-003;RESORTE UNIVERSAL ACELERADOR RA-003;0,000;PZA;0;AUTO.25;1;0,000;0,000;0,000
RA-004;RESORTE UNIVERSAL ACELERADOR RA-004;;PZA;20;AUTO.25;1;0,000;0,000;0,000
RA-005;RESORTE UNIVERSAL ACELERADOR RA-005;2.473,000;PZA;1;AUTO.25;1;0,000;0,000;0,000
RA-006;RESORTE (CLUTH) GRANDE ACELERADOR RA-006;0,000;PZA;0;AUTO.25;1;0,000;0,000;0,000
RA-007;RESORTE (CLUTH) SUAVE ACELERADOR;0,000;PZA;0;AUTO.25;1;0,000;0,000;0,000
RA-008;RESORTE UNIVERSAL ACELERADOR RA-008;2.473,000;PZA;0;AUTO.25;1;0,000;0,000;0,000
RA-009;RESORTE UNIVERSAL ACELERADOR RA-009;0,000;PZA;0;AUTO.25;1;0,000;0,000;0,000
RF-001;RESORTE DE FERRETERIA RF-001;869.000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-002;RESORTE DE FERRETERIA RF-002;1.764,000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-003;RESORTE DE FERRETERIA RF-003;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-004;RESORTE DE FERRETERIA RF-004;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-005;RESORTE DE FERRETERIA RF-005;2.609,000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-006;RESORTE DE FERRETERIA RF-006;0,000;PZA;-1;FERR.24;1;0,000;0,000;0,000
RF-007;RESORTE DE FERRETERIA RF-007;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-008;RESORTE DE FERRETERIA RF-008;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-009;RESORTE DE FERRETERIA RF-009;2.609,000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-010;RESORTE DE FERRETERIA RF-010;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-011;RESORTE DE FERRETERIA RF-010;1.016,000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-012;RESORTE DE FERRETERIA RF-012;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-013;RESORTE DE FERRETERIA RF-013;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-014;RESORTE DE FERRETERIA RF-014;1.016,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-015;RESORTE DE FERRETERIA RF-015;1.163,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-016;RESORTE DE FERRETERIA RF-016;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-017;RESORTE DE FERRETERIA RF-017;267.000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-018;RESORTE DE FERRETERIA RF-018;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-019;RESORTE DE FERRETERIA RF-019;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-020;RESORTE DE FERRETERIA RF-020;193.000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-021;RESORTE DE FERRETERIA RF-021;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-022;RESORTE DE FERRETERIA RF-022;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-023;RESORTE DE FERRETERIA RF-023;193.000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-024;RESORTE DE FERRETERIA RF-024;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-025;RESORTE DE FERRETERIA RF 025;241.000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-026;RESORTE DE FERRETERIA RF-026;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-027;RESORTE DE FERRETERIA RF-027;3.141,000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-028;RESORTE DE FERRETERIA RF-028;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-029;RESORTE DE FERRETERIA RF-029;2.247,000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-030;RESORTE DE FERRETERIA RF-030;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-031;RESORTE DE FERRETERIA RF-031;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-032;RESORTE DE FERRETERIA RF-032;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-033;RESORTE DE FERRETERIA RF-033;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-034;RESORTE DE FERRETERIA RF-034;3.141,000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-035;RESORTE DE FERRETERIA RF-035;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-036;RESORTE DE FERRETERIA EF-036;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-037;RESORTE DE FERRETERIA RF-037;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-038;RESORTE DE FERRETERIA RF-038;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-039;RESORTE DE FERRETERIA RF-039;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-040;RESORTE DE FERRETERIA RF-040;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-041;RESORTE DE FERRETERIA RF-041;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-042;RESORTE DE FERRETERIA RF-042;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-043;RESORTE DE FERRETERIA RF-043;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-044;RESORTE DE FERRETERIA RF-044;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-045;RESORTE DE FERRETERIA RF-045;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-046;RESORTE DE FERRETERIA RF-046;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-047;RESORTE DE FERRETERIA RF-047;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-048;RESORTE DE FERRETERIA RF-048;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-049;RESORTE DE FERRETERIA RF-049;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-050;RESORTE DE FERRETERIA RF-050;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-051;RESORTE DE FERRETERIA RF-051;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-052;RESORTE DE FERRETERIA RF-052;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-053;RESORTE DE FERRETERIA RF-053;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-054;RESORTE DE FERRETERIA RF-054;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-055;RESORTE DE FERRETERIA RF-055;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-056;RESORTE DE FERRETERIA RF-056;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-057;RESORTE DE FERRETERIA RF-057;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-058;RESORTE DE FERRETERIA RF-058;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-059;RESORTE DE FERRETERIA RF-059;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-060;RESORTE DE FERRETERIA RF-060;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-061;RESORTE DE FERRETERIA RF-061;0,000;PZA;-1;FERR.24;1;0,000;0,000;0,000
RF-062;RESORTE DE FERRETERIA RF-062;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-063;RESORTE DE FERRETERIA RF-063;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-064;RESORTE DE FERRETERIA EF-064;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-065;RESORTE DE FERRETERIA RF-065;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-066;RESORTE DE FERRETERIA RF-066;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-067;RESORTE DE FERRETERIA RF-067;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-068;RESORTE DE FERRETERIA RF-068;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-069;RESORTE DE FERRETERIA RF-069;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-070;RESORTE DE FERRETERIA RF-070;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-071;RESORTE DE FERRETERIA RF-071;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-072;RESORTE DE FERRETERIA RF-072;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-073;RESORTE DE FERRETERIA RF-073;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-074;RESORTE DE FERRETERIA RF-074;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-075;RESORTE DE FERRETERIA RF-075;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-076;RESORTE DE FERRETERIA RF-076;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-077;RESORTE DE FERRETERIA RF-077;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-078;RESORTE DE FERRETERIA RF-078;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-079;RESORTE DE FERRETERIA RF-079;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-080;RESORTE DE FERRETERIA RF-080;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-081;RESORTE DE FERRETERIA RF-081;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-082;RESORTE DE FERRETERIA RF-082;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-083;RESORTE DE FERRETERIA RF-083;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-084;RESORTE DE FERRETERIA RF-084;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-085;RESORTE DE FERRETERIA RF-085;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-086;RESORTE DE FERRETERIA RF-086;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-087;RESORTE DE FERRETERIA RF-087;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-088;RESORTE DE FERRETERIA RF-088;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-089;RESORTE DE FERRETERIA RF-089;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-090;RESORTE DE FERRETERIA RF-090;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-091;RESORTE DE FERRETERIA RF-091;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-092;RESORTE DE FERRETERIA RF-092;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-093;RESORTE DE FERRETERIA RF-093;252.000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-094;RESORTE DE FERRETERIA RF-094;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-095;RESORTE DE FERRETERIA RF-095;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-096;RESORTE DE FERRETERIA RF-096;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-097;RESORTE DE FERRETERIA RF-097;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-098;RESORTE DE FERRETERIA RF-098;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-099;RESORTE DE FERRETERIA RF-099;1.692,000;PZA;10;FERR.24;1;0,000;0,000;0,000
RF-100;MOSTRARIO DE RESORTE MAS GAVETERO 5 PIEZAS POR TIPO;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-101;GAVETERO PARA RESORTES;0,000;MTR;0;FERR.24;1;0,000;0,000;0,000
RF-102;MOSTRARIO DE RESORTES DE FERRETERIA;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RF-103;RESORTE DE FERRETERIA;0,000;PZA;0;FERR.24;1;0,000;0,000;0,000
RM-001;RESORTE PARA PATA DE MOTO.;0,000;PZA;0;AUTO.25;1;0,000;0,000;0,000
RM-01;RESORTE PATA DE MOTO;2.075,000;PZA;69;AUTO.25;1;0,000;0,000;0,000
SA05Z156;"TERMINAL ANILLO 5/32"" AWG 22-16 SQ1.25 SIN AISLAR ESTAÑADO";0,000;PZA;3990;FERR.25;1;0,000;0,000;0,000
SA05Z187;"TERMINAL ANILLO 3/16"" AWG 22-16 SQ1.25 SIN AISLAR ESTAÑADO";57.000;PZA;204;FERR.25;1;0,000;0,000;0,000
SA05Z250;"TERMINAL ANILLO 1/4"" AWG 22-16 SQ1.25 SIN AISLAR ESTAÑADO";57.000;PZA;2419;FERR.25;1;0,000;0,000;0,000
SA05Z312;"TERMINAL ANILLO 5/16"" AWG 22-16 SQ1.25 SIN AISLAR ESTAÑADO";73.000;PZA;2579;FERR.25;1;0,000;0,000;0,000
SA08Z156;"TERMINAL ANILLO 5/32"" AWG 16-14 SQ2 SIN AISLAR ESTAÑADO";0,000;PZA;36699;FERR.25;1;0,000;0,000;0,000
SA08Z187;"TERMINAL ANILLO 3/16"" AWG 16-14 SQ2 AISLAR ESTAÑADO";55.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA08Z250;"TERMINAL ANILLO 1/4"" AWG 16-14 SQ2 SIN AISLAR ESTAÑADO";;PZA;0;FERR.25;1;0,000;0,000;0,000
SA08Z312;"TERMINAL ANILLO 5/16"" AWG 16-14 SQ2 SIN AISLAR ESTAÑADO";0,000;PZA;1160;FERR.25;1;0,000;0,000;0,000
SA08Z375;"TERMINAL ANILLO 3/8"" AWG 16-14 SQ2 SIN AISLAR ESTAÑADO";0,000;PZA;33299;FERR.25;1;0,000;0,000;0,000
SA09Z156;"TERMINAL ANILLO 5/32"" AWG 12-10 SQ5.5 SIN AISLAR ESTAÑADO";0,000;PZA;2033;FERR.25;1;0,000;0,000;0,000
SA09Z187;"TERMINAL ANILLO 3/16"" AWG 12-10 SQ5.5 SIN AISLAR ESTAÑADO";155.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA09Z250;"TERMINAL ANILLO 1/4"" AWG 12-10 SQ5.5 SIN AISLAR ESTAÑADO";612.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA09Z312;"TERMINAL ANILLO 5/16"" AWG 12-10 SQ5.5 SIN AISLAR ESTAÑADO";612.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA09Z375;"TERMINAL ANILLO 3/8"" AWG 12-10 SQ5.5 SIN AISLAR ESTAÑADO";612.000;PZA;10984;FERR.25;1;0,000;0,000;0,000
SA10Z156;"TERMINAL ANILLO 5/32"" AWG 8 SQ8 SIN AISLAR ESTAÑADO";168.000;PZA;536;FERR.25;1;0,000;0,000;0,000
SA10Z187;"TERMINAL ANILLO 3/16"" AWG 8 SQ8 SIN AISLAR ESTAÑADO";161.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA10Z250;"TERMINAL ANILLO 1/4"" AWG 8 SQ8 SIN AISLAR ESTAÑADO";308.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA10Z312;"TERMINAL ANILLO 5/16"" AWG 8 SQ8 SIN AISLAR ESTAÑADO";283.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA10Z375;"TERMINAL ANILLO 3/8"" AWG 8 SQ8 SIN AISLAR ESTAÑADO";304.000;PZA;-20;FERR.25;1;0,000;0,000;0,000
SA10Z500;"TERMINAL ANILLO 1/2"" AWG 8 SQ8 SIN AISLAR ESTAÑADO";379.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA11Z187;"TERMINAL ANILLO 3/16"" AWG 6 SQ14 SIN AISLAR ESTAÑADO";392.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA11Z250;"TERMINAL ANILLO 1/4"" AWG 6 SQ14 SIN AISLAR ESTAÑADO";395.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA11Z312;"TERMINAL ANILLO 5/16"" AWG 6 SQ14 SIN AISLAR ESTAÑADO";657.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA11Z375;"TERMINAL ANILLO 3/8"" AWG 6 SQ14 SIN AISLAR ESTAÑADO";657.000;PZA;5;FERR.25;1;0,000;0,000;0,000
SA11Z500;"TERMINAL ANILLO 1/2"" AWG 6 SQ14 SIN AISLAR ESTAÑADO";463.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA12Z187;"TERMINAL ANILLO 3/16"" AWG 4 SQ22 SIN AISLAR ESTAÑADO";0,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA12Z250;"TERMINAL ANILLO 1/4"" AWG 4 SQ22 SIN AISLAR ESTAÑADO";393.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA12Z312;"TERMINAL ANILLO 5/16"" AWG 4 SQ22 SIN AISLAR ESTAÑADO";661.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA12Z375;"TERMINAL ANILLO 3/8"" AWG 4 SQ22 SIN AISLAR ESTAÑADO";857.000;PZA;-4;FERR.25;1;0,000;0,000;0,000
SA12Z437;"TERMINAL ANILLO 7/16"" AWG 4 SQ22 SIN AISLAR ESTAÑADO";0,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA12Z500;"TERMINAL ANILLO 1/2"" AWG 4 SQ22 SIN AISLAR ESTAÑADO";969.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA13Z250;"TERMINAL ANILLO 1/4"" AWG 2 SQ38 SIN AISLAR ESTAÑADO";925.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA13Z312;"TERMINAL ANILLO 5/16"" AWG 2 SQ38 SIN AISLAR ESTAÑADO";925.000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA13Z375;"TERMINAL ANILLO 3/8"" AWG 2 SQ38 SIN AISLAR ESTAÑADO";;PZA;780;FERR.25;1;0,000;1.284,000;0,000
SA13Z500;"TERMINAL ANILLO 1/2"" AWG 2 SQ38 SIN AISLAR ESTAÑADO";1.168,000;PZA;80;FERR.25;1;0,000;0,000;0,000
SA14Z250;"TERMINAL ANILLO 1/4"" AWG 1/0 SQ60 SIN AISLAR ESTAÑADO";1.675,000;PZA;10;FERR.25;1;0,000;0,000;0,000
SA14Z312;TERMINAL ANILLO 5/16 AWG 1/0 SQ60 SIN AISLAR ESTAÑADO;1.764,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA14Z375;"TERMINAL ANILLO 3/8"" AWG 1/0 SQ60 SIN AISLAR ESTAÑADO";2.367,000;PZA;-5;FERR.25;1;0,000;0,000;0,000
SA14Z500;"TERMINAL ANILLO 1/2"" AWG 1/0 SQ60 SIN AISLAR ESTAÑADO";2.521,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA14Z625;"TERMINAL ANILLO 5/8"" AWG 1/0 SQ60 SIN AISLAR ESTAÑADO";3.087,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA15Z312;"TERMINAL ANILLO 5/16"" AWG 2/0 SQ70 SIN AISLAR ESTAÑADO";3.379,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA15Z375;"TERMINAL ANILLO 3/8"" AWG 2/0 SQ70 SIN AISLAR ESTAÑADO";3.379,000;PZA;505;FERR.25;1;0,000;0,000;0,000
SA15Z500;"TERMINAL ANILLO 1/2"" AWG 2/0 SQ70 SIN AISLAR ESTAÑADO";;PZA;0;FERR.25;1;0,000;0,000;0,000
SA16Z375;"TERMINAL ANILLO 3/8"" AWG 3/0 SQ80 SIN AISLAR ESTAÑADO";2.997,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA16Z500;"TERMINAL ANILLO 1/2"" AWG 3/0 SQ80 SIN ASILAR ESTAÑADO";2.645,000;PZA;337;FERR.25;1;0,000;0,000;0,000
SA16Z625;"TERMINAL ANILLO 5/8"" AWG 3/0 SQ80 SIN AISLAR ESTAÑADO";1.849,000;PZA;359;FERR.25;1;0,000;0,000;0,000
SA17Z375;"TERMINAL ANILLO 3/8"" AWG 4/0 SQ100 SIN AISLAR ESTAÑADO";5.785,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA17Z500;"TERMINAL ANILLO 1/2"" AWG 4/0 SQ100 SIN AISLAR ESTAÑADO";45.755,000;PZA;4;FERR.25;1;0,000;0,000;0,000
SA17Z625;TERMINAL ANILLO 5/8 AWG 4/0 SQ100 SIN AISLAR ESTAÑADO;4.056,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SA17Z750;"TERMINAL ANILLO 3/4"" AWG 4/0 SQ100 SIN AISLAR ESTAÑADO";0,000;PZA;0;FERR.25;1;0,000;0,000;0,000
SC05Z017;CONECTOR TOPE AWG 22-16 SIN AISLAMIENTO;;PZA;0;FERR.27;1;0,000;195.000;
SC08Z017;CONECTOR TOPE AWG 16-14 SIN AISLAMIENTO;336.000;PZA;-16;FERR.27;1;0,000;195.000;53.000
SC09Z017;CONECTOR TOPE AWG 12-10 SIN AISLAMIENTO;439.000;PZA;0;FERR.27;1;0,000;255.000;
SC10Z023;CONECTOR TOPE AWG 8 SIN AISLAMIENTO;711.000;PZA;19311;FERR.27;1;0,000;435.000;352.000
SC11Z028;CONECTOR TOPE AWG 6 SIN AISLAMIENTO;45.689,000;PZA;4161;FERR.27;1;0,000;1.171,000;513.000
SC12Z031;CONECTOR TOPE AWG 4 SIN AISLAMIENTO;1.867,000;PZA;4827;FERR.27;1;0,000;;608.000
SC13Z034;CONECTOR TOPE AWG 2 SIN AISLAMIENTO;2.267,000;PZA;10;FERR.27;1;0,000;2.235,000;1.051,000
SC14Z036;CONECTOR TOPE AWG 1/0 SIN AISLAMIENTO;3.467,000;PZA;792;FERR.27;1;0,000;3.091,000;1.987,000
SC15Z038;CONECTOR TOPE AWG 2/0 SIN AISLAMIENTO;4.237,000;PZA;0;FERR.27;1;0,000;;2.187,000
SC16Z040;CONECTOR TOPE AWG 3/0 SIN AISLAMIENTO;5.219,000;PZA;122;FERR.27;1;0,000;4.351,000;2.693,000
SC17Z040;CONECTOR TOPE AWG 4/0 SIN AISLAMIENTO;6.252,000;PZA;90;FERR.27;1;0,000;5.145,000;3.227,000
SC18Z040;CONECTOR TOPE AWG 250 SIN AISLAMIENTO;9.016,000;PZA;5;FERR.27;1;0,000;6.975,000;0,000
SC19Z100;***SC22Z999CONECTOR TOPE AWG 350 MCM SIN AISLAMIENTO;0,000;PZA;0;FERR.27;1;0,000;0,000;0,000
SC20Z100;CONECTOR TOPE AWG 300 MCM SIN AISLAMIENTO;11.173,000;PZA;0;FERR.27;1;0,000;8.595,000;0,000
SC22Z999;CONECTOR TOPE AWG 350 MCM SIN AISLAMIENTO;13.149,000;PZA;38;FERR.27;1;0,000;7.635,000;0,000
SC24Z090;CONECTOR TOPE AWG 500 MCM SIN AISLAMIENTO;21.055,000;PZA;0;FERR.27;1;0,000;18.945,000;14.667,000
SC25Z100;CONECTOR TOPE AWG 1000 MCM SIN AISLAR;60.000;PZA;83;FERR.27;1;0,000;52.185,000;24.000
SD09Z008;CONECTOR PARALELO AWG 12-10 SIN AISLAMI;0,000;PZA;0;FERR.27;1;0,000;0,000;0,000
SD09Z012;CONECTOR PARALELO AWG 8 SIN AISLAMIENTO;0,000;PZA;0;FERR.27;1;0,000;0,000;0,000
SD12Z012;CONECTOR PARALELO AWG 4 SIN AISLAMIENTO;352.000;PZA;1899;FERR.27;1;0,000;196.000;0,000
SE17Z500;"ANILLO TUBULAR 2 HUECOS 1/2"" AWG 4/0 SQ100 ALUMINIO";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF10Z250;"ANILLO TUBULAR 45º 1/4"" AWG 8";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF10Z312;"ANILLO TUBULAR 45º 5/16"" AWG 8";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF11Z250;"ANILLO TUBULAR 45º 1/4"" AWG 6";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF11Z312;"ANILLO TUBULAR 45º 5/16"" AWG 6";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF12Z312;"ANILLO TUBULAR 45º 5/16"" AWG 4";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF12Z375;"ANILLO TUBULAR 45º 3/8"" AWG 4";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF13Z312;"ANILLO TUBULAR 45º 5/16"" AWG 2";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF13Z375;"ANILLO TUBULAR 45º 3/8"" AWG 2";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF14Z375;"ANILLO TUBULAR 45º 3/8"" AWG 1/0";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF14Z500;"ANILLO TUBULAR 45º 1/2"" AWG 1/0";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF15Z375;"ANILLO TUBULAR 45º 3/8"" AWG 2/0";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SF15Z500;"ANILLO TUBULAR 45º 1/2"" AWG 2/0";0,000;PZA;0;FERR.99;1;0,000;0,000;0,000
SG10Z079;CONECTOR TOPE AWG 8 (L20MM);;PZA;0;FERR.27;1;0,000;;0,000
SG11Z158;CONECTOR TOPE AWG 6 (L40MM);45.809,000;PZA;0;FERR.27;1;0,000;;0,000
SG12Z177;CONECTOR TOPE AWG 4 (L45MM);2.267,000;PZA;0;FERR.27;1;0,000;1.951,000;0,000
SG13Z177;CONECTOR TOPE AWG 2 (L45MM);2.533,000;PZA;505;FERR.27;1;0,000;2.431,000;1.305,000
SG14Z177;CONECTOR TOPE AWG 1/0 (L45MM);;PZA;375;FERR.27;1;0,000;3.375,000;1.728,000
SG15Z197;CONECTOR TOPE AWG 2/0 (L50MM);;PZA;280;FERR.27;1;0,000;4.005,000;2.465,000
