code;name;cost_max;unit;current_stock;dpto_code;orden;cost_oferta;cost_mayor;cost_min
SK13B-02;CONECTOR PERRO BIMETALICO KSU-23 AWG 1/0;0;PZA;0;FERR.29;1;0;0;0
SK13B-03;CONECTOR PERRO BIMETALICO KSU-26 AWG 1/0;0;PZA;0;FERR.29;1;0;0;0
SK13C-01;CONECTOR PERRO COBRE KS-22 AWG 2;0;PZA;0;FERR.29;1;0;0;0
SK14C-01;CONECTOR PERRO COBRE KS-25 AWG 1/0;0;PZA;0;FERR.29;1;0;0;0
SK15C-01;CONECTOR PERRO COBRE KS-26 AWG 2/0;0;PZA;0;FERR.29;1;0;0;0
SK16C-01;CONECTOR PERRO COBRE KS-27 AWG 3/0;0;PZA;0;FERR.29;1;0;0;0
SK17C-01;CONECTOR PERRO COBRE KS-23 NO- 4;0;PZA;0;FERR.29;1;0;0;0
SK18A-01;CONECTOR PERRO ALUMINIO KS-29 AWG 250MCM;0;PZA;0;FERR.29;1;0;0;0
SK18C-01;CONECTOR PERRO COBRE KS-29 AWG 250MCM;0;PZA;0;FERR.29;1;0;0;0
SK22C-01;CONECTOR PERRO COBRE KS-31 AWG 350MCM;0;PZA;0;FERR.29;1;0;0;0
SK24A-01;CONECTOR PERRO ALUMINIO KS-34 AWG 500MCM;0;PZA;0;FERR.29;1;0;0;0
SK24C-01;CONECTOR PERRO COBRE KS-34 AWG 500MCM;0;PZA;0;FERR.29;1;0;0;0
SK26A-01;CONECTOR PERRO ALUMINIO KS-39 AWG 250 / 750 MCM;0;PZA;0;FERR.29;1;0;0;0
SK26C-01;CONECTOR PERRO COBRE KS-39 AWG 750MCM;0;PZA;0;FERR.29;1;0;0;0
SK27C-01;CONECTOR PERRO COBRE KS-40 AWG 750 MCM / 1000 MCM;0;PZA;0;FERR.29;1;0;0;0
SK28C-01;CONECTOR PERRO COBRE KS-44 AWG 1000MCM;0;PZA;0;FERR.29;1;0;0;0
SKS17TJ;CONECTOR PERRO (CU)T/J-16 8-6AWG EQ KS-17 CEA (67-981);4.352;PZA;0;FERR.29;1;0;0;0
SKS22TJ;CONECTOR PERRO (CU)T/J-25 4-2AWG EQ KS-22 CEA (67-983);11.535;PZA;0;FERR.29;1;0;0;0
SKS23TJ;CONECTOR PERRO (CU) T/J 35 1/0-2/0 AWG EQ. KS 23 CEA (67-985);11.97;PZA;0;FERR.29;1;0;0;0
SKS29TJ;CONECTOR PERRO (CU) T/J 90/120 4/0-250AWG EQ. KS-29CEA (67-989);16.105;PZA;0;FERR.29;1;0;0;0
SL11Z250;TERMINAL BARRIL LARGO 1/4 X AWG6 COBRE-SN H-VOLT SQ14;1.473;PZA;414;FERR.26;2;0;1.235;0
SL11Z312;"ANILLO TUBULAR 5/16"" BARRIL LARGO AWG 6 SIN AISLAR ESTAÑADO";1.628;PZA;0;FERR.26;2;0;1.365;0
SL11Z375;TERMINAL BARRIL LARGO 3/8 X AWG6 COBRE-SN H-VOLT SQ14;2.577;PZA;0;FERR.26;2;0;2.161;0
SL11Z500;TERMINAL BARRIL LARGO 1/2 X AWG6 COBRE-SN H-VOLT SQ14;3.914;PZA;0;FERR.26;2;0;3.283;0
SL12Z250;TERMINAL BARRIL LARGO 1/4 X AWG4 COBRE-SN H-VOLT SQ22;2.112;PZA;0;FERR.26;2;0;1.771;0
SL12Z312;TERMINAL BARRIL LARGO 5/16 X AWG4 COBRE-SN H-VOLT SQ22;2.248;PZA;0;FERR.26;2;0;1.885;0
SL12Z375;TERMINAL BARRIL LARGO 3/8 X AWG4 COBRE-SN H-VOLT SQ22;3.216;PZA;29;FERR.26;2;0;2.698;0
SL12Z500;TERMINAL BARRIL LARGO 1/2 X AWG4 COBRE-SN H-VOLT SQ22;4.069;PZA;2737;FERR.26;2;0;0.882;0
SL13Z250;TERMINAL BARRIL LARGO 3/8 X AWG2 COBRE-SN H-VOLT SQ38;3.352;PZA;0;FERR.26;2;0;2.811;0
SL13Z312;TERMINAL BARRIL LARGO 5/16 X AWG6 COBRE-SN H-VOLT SQ14;3.468;PZA;0;FERR.26;2;0;2.909;0
SL13Z375;TERMINAL BARRIL LARGO 3/8 X AWG2 COBRE-SN H-VOLT SQ38;3.546;PZA;0;FERR.26;2;0;2.974;0
SL13Z500;TERMINAL BARRIL LARGO 1/2 X AWG2 COBRE-SN H-VOLT SQ38;4.611;PZA;1;FERR.26;2;0;3.868;0
SL14Z312;TERMINAL BARRIL LARGO 5/16 X AWG1/0 COBRE-SN H-VOLT SQ60;5.134;PZA;0;FERR.26;2;0;4.306;0
SL14Z375;TERMINAL BARRIL LARGO 3/8 X AWG1/0 COBRE-SN H-VOLT SQ60;5.386;PZA;0;FERR.26;2;0;4.518;0
SL14Z500;TERMINAL BARRIL LARGO 1/2 X AWG1/0 COBRE-SN H-VOLT SQ60;5.677;PZA;0;FERR.26;2;0;4.761;0
SL15Z312;TERMINAL BARRIL LARGO 5/16 X AWG2/0 COBRE-SN H-VOLT SQ70;6.084;PZA;0;FERR.26;2;0;5.103;0
SL15Z375;TERMINAL BARRIL LARGO 3/8 X AWG2/0 COBRE-SN H-VOLT SQ70;6.355;PZA;0;FERR.26;2;0;5.33;0
SL15Z437;TERMINAL BARRIL LARGO 7/16 X AWG2/0 COBRE-SN H-VOLT SQ70;6.568;PZA;0;FERR.26;2;0;5.509;0
SL15Z500;TERMINAL BARRIL LARGO 1/2 X AWG2/0 COBRE-SN H-VOLT SQ70;6.568;PZA;0;FERR.26;2;0;5.509;0
SL16Z375;TERMINAL BARRIL LARGO 3/8 X AWG3/0 COBRE-SN H-VOLT SQ80;7.537;PZA;0;FERR.26;2;0;6.321;0
SL16Z500;TERMINAL BARRIL LARGO 1/2 X AWG3/0 COBRE-SN H-VOLT SQ80;7.537;PZA;0;FERR.26;2;0;6.321;0
SL17Z375;TERMINAL BARRIL LARGO 3/8 X AWG4/0 COBRE-SN H-VOLT SQ100;9.009;PZA;0;FERR.26;2;0;7.556;0
SL17Z500;TERMINAL BARRIL LARGO 1/2 X AWG4/0 COBRE-SN H-VOLT SQ100;9.009;PZA;460;FERR.26;2;0;4.251;0
SL17Z625;TERMINAL BARRIL LARGO 5/8 X AWG4/0 COBRE-SN H-VOLT SQ100;10.366;PZA;0;FERR.26;2;0;8.694;0
SL18Z375;TERMINAL BARRIL LARGO 3/8 X AWG250MCM COBRE-SN H-VOLT SQ125;13.33;PZA;0;FERR.26;2;0;11.18;0
SL18Z500;TERMINAL BARRIL LARGO 1/2 X AWG250MCM COBRE-SN H-VOLT SQ125;13.33;PZA;360;FERR.26;2;0;6.279;0
SL18Z625;TERMINAL BARRIL LARGO 7/8 X AWG250MCM COBRE-SN H-VOLT SQ125;13.698;PZA;0;FERR.26;2;0;11.489;0
SL19Z500;TERMINAL BARRIL LARGO 1/2 X AWG250-300MCM COBRE-SN H-VOLT SQ;0;PZA;0;FERR.26;2;0;0;0
SL20Z375;TERMINAL BARRIL LARGO 3/8 X AWG300 MCM COBRE-SN H-VOLT SQ150;14.648;PZA;0;FERR.26;2;0;7.33;0
SL20Z500;TERMINAL BARRIL LARGO 1/2 X AWG300 MCM COBRE-SN H-VOLT SQ150;14.648;PZA;0;FERR.26;2;0;12.285;0
SL21Z500;TERMINAL BARRIL LARGO 1/2 X AWG300-350MCM COBRE-SN H-VOLT SQ;0;PZA;0;FERR.26;2;0;0;0
SL22Z375;TERMINAL BARRIL LARGO 3/8 X AWG350MCM COBRE-SN H-VOLT SQ180;20.111;PZA;0;FERR.26;2;0;16.868;0
SL22Z500;TERMINAL BARRIL LARGO 1/2 X AWG350MCM COBRE-SN H-VOLT SQ180;20.111;PZA;0;FERR.26;2;0;16.868;0
SL23Z500;TERMINAL BARRIL LARGO 1/2 X AWG400MCM COBRE-SN H-VOLT SQ200;27.726;PZA;0;FERR.26;2;0;23.254;0
SL23Z625;TERMINAL BARRIL LARGO 5/8 X AWG400MCM COBRE-SN H-VOLT SQ200;29.683;PZA;0;FERR.26;2;0;24.895;0
SL24Z500;TERMINAL BARRIL LARGO 1/2 X AWG500MCM COBRE-SN H-VOLT SQ250;34.662;PZA;0;FERR.26;2;0;29.071;0
SL24Z625;TERMINAL BARRIL LARGO 5/8 X AWG500MCM COBRE-SN H-VOLT SQ250;34.662;PZA;0;FERR.26;2;0;29.071;0
SL25Z500;TERMINAL BARRIL LARGO 1/2 X AWG600MCM COBRE-SN H-VOLT SQ;50.162;PZA;0;FERR.26;2;0;42.071;0
SL25Z625;TERMINAL BARRIL LARGO 5/8 X AWG600MCM COBRE-SN H-VOLT SQ;50.162;PZA;0;FERR.26;2;0;42.071;0
SL26Z500;TERMINAL BARRIL LARGO 1/2 X AWG650MCM COBRE-SN H-VOLT SQ325;0;PZA;0;FERR.26;2;0;0;0
SL26Z625;TERMINAL BARRIL LARGO 5/8 X AWG750MCM COBRE-SN H-VOLT SQ;69.983;PZA;0;FERR.26;2;0;58.695;0
SL27Z500;TERMINAL BARRIL LARGO 1/2 X AWG750MCM COBRE-SN H-VOLT SQ;69.983;PZA;0;FERR.26;2;0;58.695;0
SL28Z500;TERMINAL BARRIL LARGO 1/2 X AWG800MCM COBRE-SN H-VOLT SQ400;0;PZA;0;FERR.26;2;0;0;0
SL28Z625;TERMINAL BARRIL LARGO 5/8 X AWG800MCM COBRE-SN H-VOLT SQ400;0;PZA;0;FERR.26;2;0;0;0
SL29Z500;TERMINAL BARRIL LARGO 1/2 X AWG1000MCM COBRE-SN H-VOLT SQ500;98.483;PZA;0;FERR.26;2;0;82.599;0
SL29Z625;TERMINAL BARRIL LARGO 5/8 X AWG1000MCM COBRE-SN H-VOLT SQ500;98.483;PZA;0;FERR.26;2;0;82.599;0
SN10Z250;"ANILLO TUBULAR 90º 1/4"" AWG 8";0;PZA;0;FERR.99;1;0;0;0
SN10Z312;"ANILLO TUBULAR 90º 5/16"" AWG 8";0;PZA;0;FERR.99;1;0;0;0
SN11Z250;"ANILLO TUBULAR 90º 1/4"" AWG 6";0;PZA;0;FERR.99;1;0;0;0
SN12Z312;"ANILLO TUBULAR 90º 5/16"" AWG 4";0;PZA;0;FERR.99;1;0;0;0
SN12Z375;"ANILLO TUBULAR 90º 3/8"" AWG 4";0;PZA;0;FERR.99;1;0;0;0
SN13Z312;"ANILLO TUBULAR 90º 5/16"" AWG 2";0;PZA;0;FERR.99;1;0;0;0
SN13Z375;"ANILLO TUBULAR 90º 3/8"" AWG 2";0;PZA;0;FERR.99;1;0;0;0
SN14Z375;"ANILLO TUBULAR 90º 3/8"" AWG 1/0";0;PZA;0;FERR.99;1;0;0;0
SN14Z500;"ANILLO TUBULAR 90º 1/2"" AWG 1/0";0;PZA;0;FERR.99;1;0;0;0
SN15Z375;"ANILLO TUBULAR 90º 3/8"" AWG 2/0";0;PZA;0;FERR.99;1;0;0;0
SN15Z500;"ANILLO TUBULAR 90º 1/2"" AWG 2/0";0;PZA;0;FERR.99;1;0;0;0
SP05Z023;TERMINAL SIN AISLAR AWG 22-16 PUNTA DE;0.021;PZA;7700;FERR.26;4;0;0.015;0
SP07Z023;TERMINAL SIN AISLAR AWG 18-14 PUNTA DE CABLE;0.026;PZA;4400;FERR.26;4;0;0.019;0
SP08Z023;TERMINAL SIN AISLAR AWG 16-14 PUNTA DE;0.026;PZA;5900;FERR.26;4;0;0.019;0
SP09Z027;TERMINAL SIN AISLAR AWG 12-10 PUNTA DE;0.052;PZA;8900;FERR.26;4;0;0.038;0
SQ11-01;TERMINAL ZAPATO 70 AWG 6-4;5.4;PZA;0;FERR.32;1;0;0;0
SQ15-01;TERMINAL ZAPATO L125 AWG 2-2/0;8.28;PZA;0;FERR.32;1;0;0;0
SQ18-01;TERMINAL ZAPATO L250 AWG3/0-250MCM;12.6;PZA;-2;FERR.32;1;0;0;0
SQ24-01;TERMINAL ZAPATO L400 AWG 300-500MCM;22.5;PZA;-3;FERR.32;1;0;0;0
SQ28-01;TERMINAL ZAPATO 650 AWG 500-1000MCM;0;PZA;0;FERR.32;1;0;0;0
SS05Z156;"TERMINAL HORQUILLA 5/32"" AWG 22-16 SIN";0;PZA;0;FERR.26;5;0;0;0
SS05Z187;"TERMINAL HORQUILLA 3/16"" AWG 22-16 SIN";0.014;PZA;6500;FERR.26;5;0;0.01;0
SS05Z250;"TERMINAL HORQUILLA 1/4"" AWG 22-16 SIN";0;PZA;0;FERR.26;5;0;0;0
SS08Z187;"TERMINAL HORQUILLA 3/16"" AWG 16-14 SIN";0;PZA;32;FERR.26;5;0;0;0
SS08Z250;"TERMINAL HORQUILLA 1/4"" AWG 16-14 SIN";0.021;PZA;300;FERR.26;5;0;0;0
SS09Z156;"TERMINAL HORQUILLA 5/32"" AWG 12-10 SIN A";0.051;PZA;6000;FERR.26;5;0;0.037;0
SS09Z187;"TERMINAL HORQUILLA 3/16"" AWG 12-10 SIN";0;PZA;0;FERR.26;5;0;0;0
SS09Z250;"TERMINAL HORQUILLA 1/4"" AWG 12-10 SIN";0.083;PZA;0;FERR.26;5;0;0;0
ST10Z156;"ANILLO TUBULAR 5/32"" AWG 8 SIN AISLAR";0.639;PZA;0;FERR.26;1;0;0.536;0
ST10Z187;"ANILLO TUBULAR 3/16"" AWG 8 SQ10 SIN AISLAR ESTAÑADO";0.523;PZA;0;FERR.26;1;0;0.439;0
ST10Z250;"ANILLO TUBULAR 1/4"" AWG 8 SQ10 SIN AISLAR ESTAÑADO";0.523;PZA;1365;FERR.26;1;0;0.24;0
ST10Z312;"ANILLO TUBULAR 5/16"" AWG 8 SQ10 SIN AISLAR ESTAÑADO";0.639;PZA;1291;FERR.26;1;0;0.536;0
ST10Z375;"ANILLO TUBULAR 3/8"" AWG 8 SQ10 SIN AISLAR ESTAÑADO";0.725;PZA;1875;FERR.26;1;0;0.36;0
ST10Z500;"ANILLO TUBULAR 1/2"" AWG 8 SQ10 SIN AISLAR ESTAÑADO";0.853;PZA;10;FERR.26;1;0;0.715;0
ST11Z187;"ANILLO TUBULAR 3/16"" AWG 6 SIN AISLAR";0.736;PZA;10;FERR.26;1;0;0.618;0
ST11Z250;"ANILLO TUBULAR 1/4"" AWG 6 SQ16 SIN AISLAR ESTAÑADO";0.736;PZA;748;FERR.26;1;0;0.311;0
ST11Z312;"ANILLO TUBULAR 5/16"" AWG 6 SQ16 SIN AISLAR ESTAÑADO";0.853;PZA;50;FERR.26;1;0;0.715;0
ST11Z375;"ANILLO TUBULAR 3/8"" AWG 6 SQ16 SIN AISLAR ESTAÑADO";0.853;PZA;998;FERR.26;1;0;0.42;0
ST11Z500;"ANILLO TUBULAR 1/2"" AWG 6 SQ 16 SIN AISLAR ESTAÑADO";0.938;PZA;0;FERR.26;1;0;0.787;0
ST12Z187;TER.ANILLO TUB.4AWG 3/8 SIN AISLAR;1.337;PZA;0;FERR.26;1;0;1.121;0
ST12Z250;"ANILLO TUBULAR 1/4"" AWG 4 SQ25 SIN AISLAR ESTAÑADO";0.853;PZA;1477;FERR.26;1;0;0.428;0
ST12Z312;"ANILLO TUBULAR 5/16"" AWG 4 SQ25 SIN AISLAR ESTAÑADO";0.938;PZA;1970;FERR.26;1;0;0.468;0
ST12Z375;"ANILLO TUBULAR 3/8"" AWG 4 SQ25 SIN AISLAR ESTAÑADO";0.959;PZA;40;FERR.26;1;0;0.804;0
ST12Z500;"ANILLO TUBULAR 1/2"" AWG 4 SQ25 SIN AISLAR ESTAÑADO";1.151;PZA;10;FERR.26;1;0;0.965;0
ST13Z250;"ANILLO TUBULAR 1/4"" AWG 2 SQ35 SIN AISLAR ESTAÑADO";1.087;PZA;1;FERR.26;1;0;0.552;0
ST13Z312;"ANILLO TUBULAR 5/16"" AWG 2 SQ35 SIN AISLAR ESTAÑADO";1.13;PZA;0;FERR.26;1;0;0.947;0
ST13Z375;"ANILLO TUBULAR 3/8"" AWG 2 SQ35 SIN AISLAR ESTAÑADO";1.151;PZA;0;FERR.26;1;0;0.965;0
ST13Z500;"ANILLO TUBULAR 1/2"" AWG 2 SQ35 SIN AISLAR ESTAÑADO";1.172;PZA;1000;FERR.26;1;0;0.588;0
ST14Z250;"ANILLO TUBULAR 1/4"" AWG 1/0 SIN AISLAR ESTAÑADO";2.025;PZA;0;FERR.26;1;0;1.698;0
ST14Z312;"ANILLO TUBULAR 5/16"" AWG 1/0 SQ50 SIN AISLAR ESTAÑADO";2.025;PZA;3;FERR.26;1;0;1.698;0
ST14Z375;"ANILLO TUBULAR 3/8"" AWG 1/0 SQ50 SIN AISLAR ESTAÑADO";2.025;PZA;500;FERR.26;1;0;1.008;0
ST14Z500;"ANILLO TUBULAR 1/2"" AWG 1/0 SQ50 SIN AISLAR ESTAÑADO";2.13;PZA;122;FERR.26;1;0;1.8;0
ST14Z625;"ANILLO TUBULAR 5/8"" AWG 1/0 SIN AISLAR";2.28;PZA;0;FERR.26;1;0;1.913;0
ST15Z312;"ANILLO TUBULAR 5/16"" AWG 2/0 SIN AISLAR";2.984;PZA;8;FERR.26;1;0;2.503;0
ST15Z375;"ANILLO TUBULAR 3/8"" AWG 2/0 SQ70 SIN AISLAR ESTAÑADO";2.984;PZA;460;FERR.26;1;0;1.488;0
ST15Z500;"ANILLO TUBULAR 1/2"" AWG 2/0 SQ70 SIN AISLAR ESTAÑADO";3.112;PZA;100;FERR.26;1;0;2.61;0
ST16Z312;"ANILLO TUBULAR 5/16"" AWG 3/0 SQ95 SIN AISLAR ESTAÑADO";5.096;PZA;0;FERR.26;1;0;4.274;0
ST16Z375;"ANILLO TUBULAR 3/8"" AWG 3/0 SQ95 SIN AISLAR ESTAÑADO";4.561;PZA;151;FERR.26;1;0;2.28;0
ST16Z500;"ANILLO TUBULAR 1/2"" AWG 3/0 SQ95 SIN AISLAR ESTAÑADO";4.689;PZA;0;FERR.26;1;0;3.933;0
ST16Z625;"ANILLO TUBULAR 5/8"" AWG 3/0 SQ95 SIN AISLAR ESTAÑADO";4.795;PZA;0;FERR.26;1;0;4.022;0
ST17Z375;"ANILLO TUBULAR 3/8"" AWG 4/0 SQ120 SIN AISLAR ESTAÑADO";5.968;PZA;29;FERR.26;1;0;5.005;0
ST17Z500;"ANILLO TUBULAR 1/2"" AWG 4/0 SQ120 SIN AISLAR ESTAÑADO";6.948;PZA;0;FERR.26;1;0;5.827;0
ST17Z625;TERMINAL ANILLO 4/0 AWG 5/8 SIN AISLAR;7.204;PZA;-25;FERR.26;1;0;6.042;0
ST18Z500;"ANILLO TUBULAR 1/2"" AWG 250MCM SQ150 SIN AISLAR ESTAÑADO";8.418;PZA;68;FERR.26;1;0;4.08;0
ST18Z625;"ANILLO TUBULAR 5/8"" AWG 250MCM SQ150 SIN AISLAR ESTAÑADO";11.179;PZA;0;FERR.26;1;0;9.376;0
ST19Z500;"ANILLO TUBULAR 1/2"" AWG 250-300 SQ SIN AISLAR";0;PZA;0;FERR.26;1;0;0;0
ST19Z625;"ANILLO TUBULAR 5/8"" AWG 250-300 MCM SIN AISLAR";0;PZA;0;FERR.26;1;0;0;0
ST20Z375;"ANILLO TUBULAR 3/8"" AWG 300 MCM SQ SIN AISLAR";0;PZA;0;FERR.26;1;0;0;0
ST20Z500;"ANILLO TUBULAR 1/2"" AWG 300 MCM SQ SIN AISLAR";11.21;PZA;0;FERR.26;1;0;9.402;0
ST20Z625;"ANILLO TUBULAR 5/8"" AWG 300 MCM SIN AISLAR";11.828;PZA;1;FERR.26;1;0;9.921;0
ST22Z500;"ANILLO TUBULAR 1/2"" AWG 350 MCM SQ185 SIN AISLAR ESTAÑADO";11.722;PZA;200;FERR.26;1;0;5.88;0
ST23Z500;"ANILLO TUBULAR 1/2"" AWG 400 MCM";13.491;PZA;0;FERR.26;1;0;11.315;0
ST23Z625;"ANILLO TUBULAR 5/8"" AWG 400 MCM SIN AISLAR";14.173;PZA;0;FERR.26;1;0;11.887;0
ST24Z375;"ANILLO TUBULAR 3/8"" AWG 500 MCM SQ240 SIN AISLAR ESTAÑADO";18.387;PZA;0;FERR.26;1;0;15.421;0
ST24Z500;"ANILLO TUBULAR 1/2"" AWG 500 MCM SQ240 SIN AISLAR ESTAÑADO";19.685;PZA;-17;FERR.26;1;0;16.51;0
ST24Z625;"ANILLO TUBULAR 5/8"" AWG 500 MCM SQ240 SIN AISLAR ESTAÑADO";22.591;PZA;6;FERR.26;1;0;18.948;0
ST25Z500;"ANILLO TUBULAR 1/2"" AWG 600 MCM SQ300 SIN AISLAR ESTAÑADO";29.838;PZA;74;FERR.26;1;0;25.025;0
ST25Z625;"ANILLO TUBULAR 5/8"" AWG 600 MCM SQ300 SIN AISLAR ESTAÑADO";29.838;PZA;0;FERR.26;1;0;25.025;0
ST26Z500;"ANILLO TUBULAR 1/2"" AWG 750 MCM SIN AISLAR";76.725;PZA;0;FERR.26;1;0;64.35;0
ST26Z625;"ANILLO TUBULAR 5/8"" AWG 650 MCM SQ SIN AISLAR ESTAÑADO";76.725;PZA;0;FERR.26;1;0;64.35;0
SV13F375;"ANILLO HIERRO 3/8"" AWG 4-2 AUTOMOTRIZ BARRIL ABIERTO";0.34;PZA;1563;AUTO.07;30;0;0.29;0
SV13F375C;"ANILLO COBRIZADO 3/8"" AWG 4-2 BARRIL ABIERTO";0.83;PZA;-1;AUTO.07;30;0;0.49;0
SW09C187;"ANILLO COBRE 3/16"" AWG 12-10 AUTOMOTRIZ";0.152;PZA;250;AUTO.07;10;0;0.095;0
SW09C187-1;"ANILLO COBRE 3/16"" AWG 12-10 AUTOMOTRIZ";0.306;PZA;-3;AUTO.07;10;0;0;0
SW09C312;"ANILLO COBRE 5/16"" AWG 12-10 AUTOMOTRIZ";0.18;PZA;120;AUTO.07;10;0;0.095;0
SW09C375;"ANILLO COBRE 3/8"" AWG 12-10 AUTOMOTRIZ";0.279;PZA;500;AUTO.07;10;0;0.098;0
SW10C250;"ANILLO COBRE 1/4"" AWG 8 AUTOMOTRIZ";0.309;PZA;3560;AUTO.07;10;0;0.15;0
SW10C250-1;"ANILLO COBRE 1/4"" AWG 8 AUTOMOTRIZ";0.326;PZA;0;AUTO.07;10;0;0;0
SW10C312;"ANILLO COBRE 5/16"" AWG 8 AUTOMOTRIZ";0.356;PZA;2850;AUTO.07;10;0;0.15;0
SW10C312-1;"ANILLO COBRE 5/16"" AWG 8 AUTOMOTRIZ";0.345;PZA;200;AUTO.07;10;0;0;0
SW10C375;"ANILLO COBRE 3/8"" AWG 8 AUTOMOTRIZ";0.384;PZA;2657;AUTO.07;10;0;0.15;0
SW11C375;"ANILLO COBRE 3/8"" AWG 6 AUTOMOTRIZ";0.486;PZA;50;AUTO.07;10;0;0;0
SW11C500;"ANILLO COBRE 1/2"" AWG 6 AUTOMOTRIZ";0.49;PZA;-1;AUTO.07;10;0;0;0
SW11C500-1;"ANILLO COBRE 1/2"" AWG 6 AUTOMOTRIZ";0;PZA;0;AUTO.07;10;0;0;0
SW13C375;ANILLO COBRE 3/8 AWG 2/0 AUTOMOTRIZ;1.29;PZA;100;AUTO.07;10;0;0.963;0
SW15C500;ANILLO COBRE 3/8 AWG 3/0 AUTOMOTRIZ;3.37;PZA;50;AUTO.07;10;0;1.79;0
SX13C375;"ANILLO COBRE 3/8"" AWG 4-2 AUTOMOTRIZ";1.29;PZA;0;AUTO.07;20;0;1.23;0
SX13C375-1;"ANILLO COBRE 3/8"" AWG 4-2 CON TERMOENCOGIBLE";1.29;PZA;619;AUTO.07;20;0;0.963;0
SX15C500;"ANILLO COBRE 1/2"" AWG 1/0-2/0 AUTOMOTRIZ";3.37;PZA;0;AUTO.07;20;0;2.525;0
SX15C500-1;"ANILLO COBRE 1/2"" AWG 1/0-2/0 AUTOMOTRIZ";3.37;PZA;0;AUTO.07;20;0;1.79;0
SY12C312;"ANILLO COBRE 5/16"" AWG 4 L AUTOMOTRIZ";0;PZA;0;AUTO.07;20;0;0;0
SY13C375;"ANILLO COBRE 3/8"" AWG 4-2 L AUTOMOTRIZ";1.608;PZA;252;AUTO.07;20;0;1.3;0
TA12501BS;"TERMINAL ANILLO 1/8"" AWG 20-16 LATON";0.011;PZA;8000;AUTO.37;140;0;0.036;0
TA15601BS;"TERMINAL ANILLO 5/32"" AWG 22-18 LATON 99415BS-0";0.025;PZA;13700;AUTO.37;140;0;0.048;0
TA15601SS;"TERMINAL ANILLO 5/32"" AWG 22-18 LATON EST 99415BS-1";0.025;PZA;40700;AUTO.37;140;0;0.048;0
TA18701BS;"TERMINAL ANILLO 3/16"" AWG 18-14 LATON";0.06;PZA;198;AUTO.37;140;0;0.06;0
TA18701SS;"TERMINAL ANILLO 3/16"" AWG 18-14 LATON EST";0;PZA;0;INDT.01;140;0;0;0
TA18702BS;"TERMINAL ANILLO 3/16"" AWG 12-10 LATON";0;PZA;0;INDT.01;140;0;0;0
TA18702SS;"TERMINAL ANILLO 3/16"" AWG 12-10 LATON EST";0.025;PZA;58800;AUTO.37;140;0;0.06;0
TA18703SS;"TERMINAL ANILLO ESTRIADO 3/16"" AWG 18-14 LATON EST";0.025;PZA;44900;AUTO.37;140;0;0.06;0
TA25001BS;"TERMINAL ANILLO 1/4"" AWG 16-14 LATON";0.108;PZA;598;AUTO.37;140;0;0;0
TA25001SS;"TERMINAL ANILLO 1/4"" AWG 12-10 LATON ESTANADO";0.149;PZA;0;INDT.01;140;0;0;0
TA31201BS;"TERMINAL ANILLO 5/16"" AWG 18-14 LATON";0.216;PZA;0;INDT.01;140;0;0;0
TA31201SS;"TERMINAL ANILLO 5/16"" AWG 18-14 LATON EST";0.053;PZA;0;INDT.01;140;0;0;0
TA37501BS;"TERMINAL ANILLO 3/8"" AWG 18-14 LATON";0.098;PZA;0;INDT.01;140;0;0;0
TA37502BS;"TERMINAL ANILLO 3/8"" AWG 12-10 LATON";0.108;PZA;0;INDT.01;140;0;0;0
TB11001BS;TERMINAL HEMBRA BANDERA 110 AWG 20-16 LATON EST;0;PZA;0;INDT.01;120;0;0;0
TB20501BS;TERMINAL HEMBRA BANDERA 205 AWG 18-14 LATON;0.033;PZA;5500;AUTO.37;120;0;0.06;0
TB20501SS;TERMINAL HEMBRA BANDERA 205 AWG 18-14 LATON;0.033;PZA;14800;AUTO.37;120;0;0.06;0
TB25001BS;TERMINAL HEMBRA BANDERA 250 AWG 18-14 LATON;0.044;PZA;0;INDT.01;120;0;0;0
TB25001SS;TERMINAL HEMBRA BANDERA 250 AWG 18-14 LATON EST;0.14;PZA;0;INDT.01;120;0;0;0
TB25002BS;TERMINAL HEMBRA BANDERA 250 AWG 18-12 LATON;0.051;PZA;0;INDT.01;120;0;0;0
TB25002SS;TERMINAL HEMBRA BANDERA 250 AWG 18-14 LATON EST;0.11;PZA;14100;AUTO.37;120;0;0.09;0
TB31201SS;TERMINAL BANDERA 312 PORTA FUSIBLE MAXI;0;PZA;0;INDT.01;120;0;0;0
TC07901SS;TERMINAL HEMBRA CILINDRICA 2.0 AWG 20-16 LATON EST;0.041;PZA;-300;INDT.01;170;0;0;0
TC07902SS;TERMINAL HEMBRA CILINDRICA 2.0 AWG 20-18 LATON EST (COMP);0.041;PZA;0;INDT.01;170;0;0;0
TC15601BS;TERMINAL HEMBRA CILINDRICA 156 AWG 18-14 LATON;0.025;PZA;8500;AUTO.37;170;0;0.032;0
TC15601SS;TERMINAL HEMBRA CILINDRICA 156 AWG 18-14 LATON EST;0.025;PZA;0;INDT.01;170;0;0;0
TC18001BS;TERMINAL HEMBRA CILINDRICA 180 AWG 20-14 LATON;0;PZA;0;INDT.01;170;0;0;0
TC18001SS;TERMINAL HEMBRA CILINDRICA 180 AWG 20-14 LATON EST;0.045;PZA;2600;AUTO.37;170;0;0.036;0
TD07901SS;TERMINAL MACHO CILINDRICO 2.0 AWG 20-16 LATON EST;0.044;PZA;0;INDT.01;180;0;0;0
