code;name;cost_max;unit;current_stock;dpto_code;orden;cost_oferta;cost_mayor;cost_min
FK-050;FUSIBLE JAPONES MACHO 50A ROJO;0.943;PZA;27;AUTO.11;50;0;0;0
FK-060;FUSIBLE JAPONES MACHO 60A AMARILLO;0.943;PZA;15;AUTO.11;50;0;0.703;0
FK-070;FUSIBLE JAPONES MACHO 70A MARRON;0.947;PZA;16;AUTO.11;50;0;0.707;0
FK-080;FUSIBLE JAPONES MACHO 80A NEGRO;0.943;PZA;0;AUTO.11;50;0;0.703;0
FK-100;FUSIBLE JAPONES MACHO 100A AZUL OSCURO;0.943;PZA;0;AUTO.11;50;0;0.703;0
FK-120;FUSIBLE JAPONES MACHO 120A;0.943;PZA;0;AUTO.11;50;0;0.703;0
FL-050;FUSIBLE JAPONES 50A MACHO PATA ABIERTA;0.88;PZA;0;AUTO.11;90;0;0;0
FL-060;FUSIBLE JAPONES 60A MACHO PATA ABIERTA;0.88;PZA;0;AUTO.11;90;0;0;0
FL-070;FUSIBLE JAPONES 70A MACHO PATA ABIERTA;0.88;PZA;0;AUTO.11;90;0;0;0
FL-080;FUSIBLE JAPONES 80A MACHO PATA ABIERTA;0.88;PZA;0;AUTO.11;90;0;0;0
FM-002;FUSIBLE MODERNO AT 2 AMP GRIS;0.08;PZA;4600;AUTO.11;10;0;0.064;0
FM-003;FUSIBLE MODERNO AT 3 AMP VIOLETA;0.08;PZA;4672;AUTO.11;10;0;0.064;0
FM-004;FUSIBLE MODERNO AT 4 AMP ROSA;0.075;PZA;4680;AUTO.11;10;0;0.064;0
FM-005;FUSIBLE MODERNO AT 5 AMP NARANJA;0.08;PZA;3605;AUTO.11;10;0;0.064;0
FM-007.5;FUSIBLE MODERNO AT 7.5 AMP MARRON CLARO;0.08;PZA;3799;AUTO.11;10;0;0.064;0
FM-010;FUSIBLE MODERNO AT 10 AMP ROJO;0.08;PZA;2250;AUTO.11;10;0;0.064;0
FM-015;FUSIBLE MODERNO AT 15 AMP AZUL;0.08;PZA;0;AUTO.11;10;0;0.064;0
FM-020;FUSIBLE MODERNO AT 20 AMP AMARILLO;0.08;PZA;-79;AUTO.11;10;0;0.064;0
FM-025;FUSIBLE MODERNO AT 25 AMP TRANSP;0.08;PZA;9503;AUTO.11;10;0;0.064;0
FM-030;FUSIBLE MODERNO AT 30 AMP VERDE;0.08;PZA;5243;AUTO.11;10;0;0.064;0
FM-035;FUSIBLE MODERNO AT 35 AMP;0.08;PZA;10703;AUTO.11;10;0;0.064;0
FM-040;FUSIBLE MODERNO AT 40 AMP AMBAR;0.08;PZA;1190;AUTO.11;10;0;0.064;0
FN-002;FUSIBLE MODERNO MINI 2 AMP;0.08;PZA;1500;AUTO.11;20;0;0.053;0
FN-003;FUSIBLE MODERNO MINI 3 AMP;0.08;PZA;1600;AUTO.11;20;0;0.053;0
FN-004;FUSIBLE MODERNO MINI 4 AMP;0.08;PZA;1500;AUTO.11;20;0;0.053;0
FN-005;FUSIBLE MODERNO MINI 5 AMP;0.08;PZA;2015;AUTO.11;20;0;0.049;0
FN-007.5;FUSIBLE MODERNO MINI 7.5 AMP;0.08;PZA;2252;AUTO.11;20;0;0.049;0
FN-010;FUSIBLE MODERNO MINI 10 AMP;0.1;PZA;0;AUTO.11;20;0;0.08;0
FN-015;FUSIBLE MODERNO MINI 15 AMP;0.1;PZA;90;AUTO.11;20;0;0.08;0
FN-020;FUSIBLE MODERNO MINI 20 AMP;0.1;PZA;200;AUTO.11;20;0;0.08;0
FN-025;FUSIBLE MODERNO MINI 25 AMP;0.083;PZA;10507;AUTO.11;20;0;0.053;0
FN-030;FUSIBLE MODERNO MINI 30 AMP;0.08;PZA;4850;AUTO.11;20;0;0.049;0
FN-035;FUSIBLE MODERNO MINI 35 AMP;0.08;PZA;2504;AUTO.11;20;0;0.049;0
FN-040;FUSIBLE MODERNO MINI 40 AMP;0.08;PZA;600;AUTO.11;20;0;0.049;0
FN-050;FUSIBLE MODERNO MINI 50 AMP;0.127;PZA;0;AUTO.11;20;0;0.061;0
FN-060;FUSIBLE MODERNO MINI 60 AMP;0.033;PZA;200;AUTO.11;20;0;0.033;0
FNXN-015;FUSIBLE MODERNO MINI PATA CORTA15 AMP;0.147;PZA;0;AUTO.11;25;0;0;0
FNXN-020;FUSIBLE MODERNO MINI PATA CORTA 20 AMP;0.147;PZA;0;AUTO.11;25;0;0;0
FV-0005;FUSIBLE DE VIDRIO 0.5 AMP - 31.75mm;0.16;PZA;100;AUTO.11;10;0;0;0
FV-001;FUSIBLE DE VIDRIO 1 AMP - 31.75mm;0.16;PZA;100;AUTO.11;10;0;0;0
FV-002;FUSIBLE DE VIDRIO 2 AMP - 31.75mm;0.16;PZA;100;AUTO.11;10;0;0;0
FV-003;FUSIBLE DE VIDRIO 3 AMP - 31.75mm;0.16;PZA;59;AUTO.11;10;0;0;0
FV-004;FUSIBLE DE VIDRIO 4 AMP - 31.75mm;0.16;PZA;0;AUTO.11;10;0;0;0
FV-005;FUSIBLE DE VIDRIO 5 AMP - 31.75mm;0.107;PZA;100;AUTO.11;10;0;0;0
FV-006;FUSIBLE DE VIDRIO 6 AMP - 31.75mm;0.16;PZA;0;AUTO.11;10;0;0;0
FV-007.5;FUSIBLE DE VIDRIO 7.5 AMP - 31.75mm;0.16;PZA;0;AUTO.11;10;0;0;0
FV-010;FUSIBLE DE VIDRIO 10 AMP - 31.75mm;0.187;PZA;115;AUTO.11;10;0;0;0
FV-015;FUSIBLE DE VIDRIO 15 AMP - 31.75mm;0.107;PZA;82;AUTO.11;10;0;0;0
FV-020;FUSIBLE DE VIDRIO 20 AMP - 31.75mm;0.107;PZA;50;AUTO.11;10;0;0;0
FV-025;FUSIBLE DE VIDRIO 25 AMP - 31.75mm;0.16;PZA;200;AUTO.11;10;0;0;0
FV-030;FUSIBLE DE VIDRIO 30 AMP - 31.75mm;0.187;PZA;0;AUTO.11;10;0;0;0
FV-035;FUSIBLE DE VIDRIO 35 AMP - 31.75mm;0.16;PZA;100;AUTO.11;10;0;0;0
FX-020;FUSIBLE MODERNO MAXI 20 AMP;0.773;PZA;210;AUTO.11;30;0;0.64;0
FX-030;FUSIBLE MODERNO MAXI 30 AMP;0.773;PZA;195;AUTO.11;30;0;0.64;0
FX-040;FUSIBLE MODERNO MAXI 40 AMP;0.773;PZA;180;AUTO.11;30;0;0.64;0
FX-050;FUSIBLE MODERNO MAXI 50 AMP;0.773;PZA;254;AUTO.11;30;0;0.64;0
FX-060;FUSIBLE MODERNO MAXI 60 AMP;0.773;PZA;277;AUTO.11;1;0;0.64;0
FX-070;FUSIBLE MODERNO MAXI 70 AMP;0.773;PZA;280;AUTO.11;30;0;0.64;0
FX-080;FUSIBLE MODERNO MAXI 80 AMP;0.773;PZA;237;AUTO.11;30;0;0.64;0
FX-100;FUSIBLE MODERNO MAXI 100 AMP;0.768;PZA;1050;AUTO.11;30;0;0.64;0
FX-120;FUSIBLE MODERNO MAXI 120 AMP;0.837;PZA;275;AUTO.11;30;0;0;0
GA000-007;SOCATE SILVIN PLANO CERAMICA H4 SIN CABLES;2.56;PZA;10;AUTO.06;1;0;0;0
GA000-009;SOCATE BOMBILLO 53 METALICO;0.813;PZA;11;AUTO.06;1;0;0;0
GA000-01;CONECTOR IAC BLAZER Y SENSOR DE OXIGENO RENAULT;2.16;PZA;192;AUTO.06;1;0;1.8;0
GA000-010;SOCATE TABLERO BOMBILLO 158 168 194 2 CONTACTO 5/8;0.72;PZA;0;AUTO.06;1;0;0.6;0
GA000-011;SOCATE BOMBILLO H4 BAQUELITA A H4 (0);1.213;PZA;5;AUTO.06;1;0;0;0
GA000-02;CONECTOR ARNES DE BOMBA TOYOTA TERIOS;1.6;PZA;0;AUTO.06;1;0;1.44;0
GA000-03;CONECTOR SENSOR TPS BOBINA FORD FIESTA KA ECOSPORT FOCUS EXPLORER;3.987;PZA;131;AUTO.06;1;0;3.32;0
GA000-04;CONECTOR BOBINA STEEM GRAN VITARA;0;PZA;0;AUTO.06;1;0;0;0
GA000-05;CONECTOR BOBINA FORTALEZA TRITON F-150 FORD BRONCO-F1;2.56;PZA;0;AUTO.06;1;0;2.293;0
GA001-01;SOCATE UNIVERSAL METAL PINZA 1 CONTACTO;0.99;PZA;54;AUTO.06;1;0;0;0
GA001-013;SOCATE BOMBILLO H1/H3 CERAMICA (A131016-113);1.013;PZA;60;AUTO.06;1;0;0;0
GA001-014;SOCATE UNIVERSAL DE METAL 2 CONTACTOS PA SQ-1006-C (1);1.373;PZA;15;AUTO.06;1;0;0;0
GA001-015;SOCATE STOP 1C UNIV METAL TIPO SQ-111 (1);1.707;PZA;15;AUTO.06;1;0;0;0
GA001-016;SOCATE BOMBILLO 1 CONTACTO SQ-135 (1);2.04;PZA;0;AUTO.06;1;0;0;0
GA001-017;CONECTOR SENSOR OXIGENO GM HEMBRA PEGADO AL SENSOR;1.44;PZA;7;AUTO.06;1;0;0;0
GA001-018;SOCATE METAL UNIVERSAL 1 CONTA SQ-2099 (1);3.577;PZA;5;AUTO.06;1;0;0;0
GA001-019;SOCATE UNIVERSAL 1 CONTACTO MU SQ-139 (1);0.588;PZA;1;AUTO.06;1;0;0.428;0
GA001-02;SOCATE UNIVERSAL DE METAL 1 CONTACTO C/SOPORTE;0;PZA;0;AUTO.06;1;0;0;0
GA001-020;SOCATE BOMBILLO H1/H3 CERAMICA HD;0.153;PZA;147;AUTO.06;1;0;1.48;0
GA001-03;CONECTOR SENSOR OXIGENO GENERAL MOTORS 85/96;1.053;PZA;168;AUTO.06;1;0;0.88;0
GA001-05;TOMA CORRIENTE FUSILERA UNIVERSAL;0;PZA;0;AUTO.06;1;0;0;0
GA001-06;CONECTOR ALTERNADOR MITSUBISHI 0.8X5.1MM;0;PZA;0;AUTO.06;1;0;0;0
GA001-07;CONECTOR ALTERNADOR MITSUBISHI 1.0X5.1MM;0;PZA;0;AUTO.06;1;0;0;0
GA001-09;CONECTOR TOMA CORRIENTE UNIVERSAL USA;0;PZA;0;AUTO.06;1;0;0;0
GA001-10;SOCATE FARO RENAULT R18;0;PZA;0;AUTO.06;1;0;0;0
GA001-11;CONECTOR ARRANQUE FORD 3G 1/CONTACTOR;0;PZA;0;AUTO.06;1;0;0;0
GA001-12;SOCATE METAL UNIVERSAL 1 CONTACTO SIN BASE;0.48;PZA;146;AUTO.06;1;0;0;0
GA002-01;SOCATE LATERAL ORIGINAL DODGE BOMBILLO 158;3.107;PZA;0;AUTO.06;1;0;0;0
GA002-02;CONECTOR ELECTRO VENTILADOR G.M. CENTUR (SQ-273=025);2.517;PZA;140;AUTO.06;1;0;0;0
GA002-03;GAH02-07...CONECTOR LUZ FLASHER 2 VIAS;0;PZA;0;AUTO.06;1;0;0;0
GA002-04;SOCATE UNIVERSAL METAL PINZA 2 CONTACTO;0.8;PZA;0;AUTO.06;1;0;0.523;0
GA002-05;SOCATE DE COCUYO DE CHEVETTE;0;PZA;0;AUTO.06;1;0;0;0
GA002-06;SOCATE PLANO-BANDERA DE GENERAL MOTOR 1 CONTACTO;5.31;PZA;19;AUTO.06;1;0;0;0
GA002-07;CONECTOR GOMA MACHO HEMBRA 2 VIAS MAGNETO;2;PAR;10;AUTO.06;1;0;0;0
GA002-08;CONECTOR REGULADOR CHEVROLET AWG 14;1.92;PZA;10;AUTO.06;1;0;0;0
GA002-085;SOCATE PLASTICO UNIVERSAL BOMBILLO 1073 1 CONTACTO ( A131016-52);0.89;PZA;5;AUTO.06;1;0;0;0
GA002-086;SOCATE BOMBILLO 9005-9006-9012 PLASTICO (A-CONE-9012;4.785;PZA;50;AUTO.06;1;0;0;0
GA002-087;SOCATE BOMBILLO PSX24W-H16 PLASTICO (A-CONE-H16);4.027;PZA;73;AUTO.06;1;0;0;0
GA002-088;&&&&& GA004-022;2.013;PZA;0;AUTO.06;1;0;1.867;0
GA002-089;SOCATE BOMBILLO 1073(1156) SQ-2000 (2);1.773;PZA;1;AUTO.06;1;0;0;0
GA002-09;CONECTOR BOBINA DE FORD;3.232;PZA;14;AUTO.06;1;0;0;0
GA002-090;CONECTOR VALVULA RETROCESO SQ926 (2);1.165;PZA;0;AUTO.06;1;0;0;0
GA002-091;CONECTOR VALVULA MOTOR VENTILA 96A-F1A (2);1.88;PZA;0;AUTO.06;1;0;0;0
GA002-092;CONECTOR ALTERN MITSUBISHI KIA FESTIVA BOBINA NISSAN TIPO PISTOLA LH;1.053;PZA;2;AUTO.06;1;0;0.88;0
GA002-093;CONECTOR BOMBA GAS UNIVERSAL SQ1089 (2);2.307;PZA;3;AUTO.06;1;0;0;0
GA002-094;CONECTOR BOBINA CHEVROLET SPARK 55A-F1 (2);3.605;PZA;137;AUTO.06;1;0;0;0
GA002-095;SOCATE UNIVERSAL 2CONTCTO PA SQ-1006-2C (2);1.373;PZA;5;AUTO.06;1;0;0;0
GA002-096;CONECTOR SENSOR DE TEMPERATURA AIRE AMBIENTE HYUNDAI KIA;1.693;PZA;383;AUTO.06;1;0;1.467;0
GA002-097;CONECTOR ARNES UNIVERSAL TRAILER 3 PINES;3.517;PZA;185;AUTO.06;1;0;0.973;0
GA002-098;SOCATE METAL UNIVERSAL 2 CONTA 12141-F1R (2);1.453;PZA;5;AUTO.06;1;0;0;0
GA002-099;CONECTOR DE BOBINA HYUNDAI GETZ ELANTRA IZQUIERDO;1.867;PZA;5;AUTO.06;1;0;0;0
GA002-10;CONECTOR REGULADOR DE CHEVROLET AWG 18;0.84;PZA;0;AUTO.06;1;0;0;0
GA002-100;CONECTOR VALVULA REVERSO TIPO F1R-2319 (2);2.307;PZA;0;AUTO.06;1;0;0;0
GA002-101;SOCATE BOMBILLO158 PARA FAROS SQ-165 (2);0.817;PZA;4;AUTO.06;1;0;0.681;0
GA002-102;CONECTOR ELECTROVENTILADOR YR SQ-346 (2);2.805;PZA;0;AUTO.06;1;0;0;0
GA002-103;SOCATE BOMBILLO H10 SQ-581 (2);3.813;PZA;190;AUTO.06;1;0;0;0
GA002-104;CONECTOR VALVULA TEMPERATURA FORD EXPLORER RANGER FIESTA KA;2.04;PZA;0;AUTO.06;1;0;0;0
GA002-105;CONECTOR VALVULA TEMPERATURA SQ-1790 (2);2.307;PZA;0;AUTO.06;1;0;0;0
GA002-106;SOCATE BOMBILLO SQ582 (2);2.84;PZA;0;AUTO.06;1;0;0;0
GA002-107;SOCATE DOBLE BOMBILLO 158 CON CONECTOR;2.453;PZA;0;AUTO.06;1;0;0;0
GA002-108;SOCATE BOMBILLO 880.881.889 SQ-539 (2);1.253;PZA;1;AUTO.06;1;0;0;0
GA002-109;SOCATE STOP BOMBILLO 7440 SIMP SQ-169 (2);2.307;PZA;126;AUTO.06;1;0;2.067;0
GA002-11;SOCATE LUZ LATERAL BOMBILLO 158 GM CHEV;1.973;PZA;1865;AUTO.06;1;0;0.76;0.599
GA002-110;SOCATE BOMBILLO E SQ1900 (2);1.373;PZA;20;AUTO.06;1;0;0;0
GA002-111;SOCATE LUZ PLACA UNIVERSAL BOMBILLO 158 F1R-154 (2);1.867;PZA;10;AUTO.06;1;0;0;0
GA002-112;CONECTOR INYECTOR TBI GM BLEZER SQ-292 (2);3.027;PZA;5;AUTO.06;1;0;0;0
GA002-113;CONECTOR CARBURADOR 2T4 BOCA SQ-306 (2);2.585;PZA;10;AUTO.06;1;0;0;0
GA002-114;CONECTOR BOMBA GAS ELECTRICA SQ-499 (2);2.307;PZA;10;AUTO.06;1;0;0;0
GA002-115;CONECTOR LAMPARE LED 2 ENTRADA SQ921 (2);2.973;PZA;1;AUTO.06;1;0;0;0
GA002-116;CONECTOR ARNES UNIVERSAL2 F1R-915 (2);2.973;PZA;5;AUTO.06;1;0;0;0
GA002-117;CONECTOR MOTOR ELECTROVENTILADOR SQ-468 (2);2.6;PZA;10;AUTO.06;1;0;0;0
GA002-118;CONECTOR VALVULA DE TEMPERATURA SQ-1089 (2);3.027;PZA;0;AUTO.06;1;0;0;0
GA002-119;SOCATE METAL 2 CONTACTOS F1R-1236 (2);1.107;PZA;5;AUTO.06;1;0;0;0
GA002-12;SOCATE G.M. PARA BOMBILLO 1073;2.384;PZA;0;AUTO.06;1;0;0;0
GA002-120;CONECTOR BOMBA GASOLINA ELECTR X719ND (2);2.347;PZA;19;AUTO.06;1;0;0;0
GA002-121;SOCATE BOMBILLO FARO LUZ CRUCE SQ-1127 (2);2.307;PZA;5;AUTO.06;1;0;0;0
GA002-122;CONECTOR ALTERN MITSUBISHI KIA FESTIVA BOBINA NISSAN TIPO PISTOLA LM;2.48;PZA;6;AUTO.06;1;0;0;0
GA002-123;SOCATE STOP Y CRUCE 2C FORD MO SQ-216 (2);0.667;PZA;3;AUTO.06;1;0;0;0
GA002-124;CONECTO ALT MITSUBISHI VARIOS SQ-1338 (2);2.079;PZA;0;AUTO.06;1;0;0;0
GA002-125;CONECTOR MOTOR VENTILADOR 59A-F1 (2);3.707;PZA;0;AUTO.06;1;0;0;0
GA002-126;SOCATE FARO LUZ CRUCE CARROS A SQ-241 (2);2.413;PZA;134;AUTO.06;1;0;2.413;0
GA002-127;CONECTOR DISTRIBUIDOR TOYOTA ARAYA COROLLA AVILA;1.69;PZA;0;AUTO.06;1;0;1.47;0
GA002-128;SOCATE STOP 2C UNIV METAL TIPO SQ-112 (2);1.947;PZA;10;AUTO.06;1;0;0;0
GA002-129;SOCATE METAL UNIVERSAL 2CONTA SQ-2101 (2);0.96;PZA;0;AUTO.06;1;0;0;0
GA002-13;SOCATE FORD PARA BOMBILLO 1073;2.373;PZA;4;AUTO.06;1;0;0;0
GA002-130;INACTIVO..........SOCATE STOP BOMBILLO 3156 1CONTACTO;0;PZA;0;AUTO.06;1;0;0;0
GA002-131;GAH02-.....CONECTOR SENSOR MASA FLUJO MASA AIR SQ-1804 (2);0.999;PZA;5;AUTO.06;1;0;0;0
GA002-132;CONECTOR SENSOR ABS TRASERO CHEVROLET CAPTIVA;1.6;PZA;109;AUTO.06;1;0;1.413;0
GA002-133;PORTA FUSIBLE AT DE GOMA CABLE 16;1.453;PZA;0;AUTO.06;1;0;1.28;0
GA002-134;***GA002-66***CONECTOR INYECTOR FORD EXPLORER / TRITON/ FX4/FORTALEZA/NEON;0;PZA;0;AUTO.06;1;0;0;0
GA002-135;CONECTOR SENSOR VELOCIDAD ABS HONDA TOYOTA TOYOTA CAMRY;1.053;PZA;129;AUTO.06;1;0;0.88;0
GA002-136;CONECTOR SENSOR ARBOL DE LEVA FORD EXPLORER;4.813;PZA;101;AUTO.06;1;0;0;0
GA002-137;PORTA FUSIBLE AT DE GOMA CON TAPA CABLE 12;1.453;PZA;-4;AUTO.06;1;0;1.051;0
GA002-138;CONECTOR SENSOR OXIGENO CHEVR OPTRA TERMOSTATO AVEO;2.082;PZA;191;AUTO.06;1;0;0;0
GA002-139;CONECTOR BOBINA CENTURY BLAZER CHEYENE DAEWOO (1 LADO);2.199;PZA;82;AUTO.06;1;0;0;0
GA002-14;CONECTOR SENSOR TEMPERATURA G.M. (GAH02-18);1.667;PZA;1;AUTO.06;1;0;1.233;0
GA002-140;PORTA FUSIBLE AT IVICA PFN-182;0.905;PZA;60;AUTO.06;1;0;0;0
GA002-141;CONECTOR SENSOR TEMPERATURA EXPLORER COROLLA HILUX MERU 2P;2.005;PZA;124;AUTO.06;1;0;1.671;0
GA002-142;CONECTOR BOMBA GASOLINA EXTERNA HYUNDAI KIA;1.693;PZA;0;AUTO.06;1;0;1.467;0
GA002-15;CONECTOR INYECTOR G.M. CAVALIER/FIESTA (43-6167);9.107;PZA;16;AUTO.06;1;0;0;0
GA002-16;CONECTOR REGULADOR CHRYSLER;0;PZA;0;AUTO.06;1;0;0;0
GA002-17;CONECTOR DIODERA FORD 2G;5.76;PZA;10;AUTO.06;1;0;0;0
GA002-18;GA002-130...SOCATE BOMBILLO 3156 1CONTACTOS 2 CABLES;5.15;PZA;110;AUTO.06;1;0;0;0
GA002-19;SOCATE FORD ORIGINAL BOMBILLO MODERNO;0;PZA;0;AUTO.06;1;0;0;0
GA002-20;CONECTOR AIRE ACONDICIONADO (COMPRESOR) G.M. CON DIODO;0;PZA;0;AUTO.06;1;0;0;0
GA002-21;CONECTOR ADAPT CS130 A10.12.27SI ETC;2.653;PZA;0;AUTO.06;1;0;0;0
GA002-22;CONECTOR BOBINA CENTURY BLAZER CHEYENE DAEWOO (PAR);2.4;PAR;65;AUTO.06;1;0;0;0
GA002-23;CONECTOR DISTRIBUIDOR GENERAL MOTOR MONZA BOSCH;4.76;PZA;0;AUTO.06;1;0;0;0
GA002-24;CONECTOR RELE ELECTROVENTILADOR GM CHEVETE MALIBU IMPALA;3.333;PZA;287;AUTO.06;1;0;0;0
GA002-25;CONECTOR BOMBA GASOLINA F.I. GENERAL MOTOR 3.1/2.8;0.813;PZA;195;AUTO.06;1;0;0.68;0
GA002-26;CONECTOR AIRE ACONDICIONADO (COMPRESOR) Y RELE (BLOWER);1.787;PZA;0;AUTO.06;1;0;0;0
GA002-27;ARNES PORTA BOMBILLO 9006 CERAMICA;1.6;PZA;1;AUTO.06;1;0;1.507;0
GA002-28;CONECTOR VALVULA ACE G.M. 92/87;1.973;PZA;190;AUTO.06;1;0;1.64;0
GA002-29;CONECTOR ADICIONAL BOMBILLO 1034;0;PZA;0;AUTO.06;1;0;0;0
GA002-30;SOCATE BOMBILLO 2C 1156/1157 G.M. ORIGINAL;0;PZA;0;AUTO.06;1;0;0;0
GA002-31;SOCATE TABLERO BOMBILLO 158 168 194 2 CONTACTO 5/8;0.46;PZA;140;AUTO.06;1;0;0;0
GA002-32;ARNES PORTA FUSIBLE AT DE CERAMICA;1.147;PZA;0;AUTO.06;1;0;1.167;0
GA002-33;PORTA FUSIBLE MAXI CON TAPA;7.52;PZA;0;AUTO.06;1;0;0;0
GA002-33-1;PORTA FUSIBLE MAXI CON TAPA CABLE#10;7.52;PZA;129;AUTO.06;1;0;5.467;4.667
GA002-33-2;PORTA FUSIBLE MAXI CON TAPA CABLE#8;7.52;PZA;55;AUTO.06;1;0;5.467;4.667
GA002-34;PORTA FUSIBLE MINI;0.893;PZA;0;AUTO.06;1;0;0.8;0
GA002-35;CONECTOR SWICHE CONTROL MEZCLA GASOLINA;0;PZA;0;AUTO.06;1;0;0;0
GA002-36;CONECTOR SILVIN ORIGINAL FORD 2 VIAS (2 X AWG 14);0;PZA;0;AUTO.06;1;0;0;0
GA002-37;CONECTOR STOP FORD EXPLORER 98;0;PZA;0;AUTO.06;1;0;0;0
GA002-38;CONECTOR BOMBILLO H7 BAQUELITA SIN CABLE;2.733;PZA;4;AUTO.06;1;0;0;0
GA002-39;CONECTOR BOMBILLO H1 BAQUELITA SIN CABLE;1.68;PZA;0;AUTO.06;1;0;0;0
GA002-40;CONECTOR BOMBILLO H7 BAQUELITA CON CABLE;1.232;PZA;0;AUTO.06;1;0;0;0
GA002-41;CONECTOR PARA BOMBA GASOLINA TIPO BOSCH;2.649;PZA;36;AUTO.06;1;0;0;0
GA002-42;CONECTOR ENTRE 2157/2068;3.273;PZA;0;AUTO.06;1;0;0;0
GA002-43;CONECTOR ELECTRO VENTILADOR GM CORSA...GA002-64;4.158;PZA;10;AUTO.06;1;0;0;0
GA002-44;CONECTOR BOBINA RENAULT MEGANE/KIA;1.68;PZA;227;AUTO.06;1;0;1.4;0
GA002-45;CONECTOR REGULADOR IM 216 (ALTERNADOR FORD FESTIVA/HYUNDAI);5.248;PZA;0;AUTO.06;1;0;0;0
GA002-46;CONECTOR SENSOR OXIGENO CHEVROLET OPTRA 2 PINES;3.024;PZA;8;AUTO.06;1;0;0;0
GA002-47;SOCATE PARA BOMBILLO H7 CERAMICA;1.48;PZA;115;AUTO.06;1;0;0.72;0
GA002-48;CONECTOR ELECTRO VENTILADOR JEEP CHEROKEE (LADO HEMBRA);5.2;PZA;0;AUTO.06;1;0;0;0
GA002-50;CONECTOR VALVULA DE TEMPERATURA CHRYSLER/NEON/JEEP;2.544;PZA;0;AUTO.06;1;0;0;0
GA002-51;CONECTOR INYECTOR GM/AVEO OPTRA;2.572;PZA;5;AUTO.06;1;0;0;0
GA002-52;CONECTOR AIRE ACONDICIONADO RENAULT/VOLKSWAGEN/ FIAT/RENAULT;7.328;PZA;0;AUTO.06;1;0;0;0
GA002-53;***********PRODUCCION*********CONECTOR FILTRO DE AIRE CORSA RETRO;3.6;PZA;0;AUTO.06;1;0;0;0
GA002-54;SOCATE METAL UNIVERSAL 2 CONTACTO SIN BASE;0.736;PZA;169;AUTO.06;1;0;0;0
GA002-55;SOCATE BOMBILLO 2 CONTACTO PLASTICO 3157;0;PZA;0;AUTO.06;1;0;0;0
GA002-56;&&&&& GA002-31;1.547;PZA;0;AUTO.06;1;0;0;0
GA002-57;CONECTOR BOBINA CENTURY BLAZER CHEYENE DAEWOO (1 LADO);1.2;PZA;0;AUTO.06;1;0;0.867;0
GA002-58;CONECTOR INYECTOR CORSA/FESTIVA/CIELO;3.813;PZA;303;AUTO.06;1;0;2.5;0
GA002-59;CONECTOR REGULADOR ALTERNADOR FORD AVEO BLAZER CORSA OPTRA;2.627;PZA;38;AUTO.06;1;0;0;0
GA002-60;CONECTORBOMBA DE GASOLINA /*ELECTRO;2.592;PZA;0;AUTO.06;1;0;0;0
GA002-61;CONECTOR BOMBINA DE INYECCION CORSA/ FIAT;4.608;PZA;0;AUTO.06;1;0;0;0
GA002-62;CONECTOR ELECTRO-VENTILADOR FIESTA ECOSPORT (GA001-04);2.909;PZA;124;AUTO.06;1;0;0;0
GA002-63;CONECTOR ELECTRO VENTILADOR GM/AVEO;2.98;PZA;10;AUTO.06;1;0;0;0
GA002-64;CONECTOR ELECTRO VENTILADOR GM CORSA...GA002-43;1.912;PZA;-9;AUTO.06;1;0;1.467;0
GA002-66;CONECTOR INYECTOR NEON/CRYSLER;2.15;PZA;140;AUTO.06;1;0;1.8;0
GA002-67;CONECTOR ELECTRO VENTILADOR NEON (LADO MACHO);5.92;PZA;9;AUTO.06;1;0;0;0
GA002-68;CONECTOR ELECTRO VENTILADOR JEEP CHEROKEE COMPLETO;8.573;PZA;0;AUTO.06;1;0;0;0
GA002-69;CONECTOR ELECTRO VENTIILADOR FORD;5.984;PZA;10;AUTO.06;1;0;0;0
GA002-70;CONECTOR ELECTRO VENTIILADOR;1.92;PZA;165;AUTO.06;1;0;1.6;0
GA002-71;CONECTOR INYECTOR TOYOTA;2.092;PZA;125;AUTO.06;1;0;1.744;0
GA002-72;CONECTOR ELECTRONICO/VENT VW GOL;1.853;PZA;0;AUTO.06;1;0;0;0
GA002-73;CONECTOR BOMBILLO 9005 CERAMICA;2.227;PZA;253;AUTO.06;1;0;0;0
GA002-74;&&& GA002-27 &&& GA002-27 &&& GA002-27;1.933;PZA;0;AUTO.06;1;0;0;0
GA002-75;CONECTOR SOCATE BOMBILLO H8/H11 CERAMICA;2.227;PZA;27;AUTO.06;1;0;0;0
GA002-76;CONECTOR VALVULA ELECTRO VENTILADOR SWIFT;2.347;PZA;0;AUTO.06;1;0;0;0
GA002-77;CONECTOR CONMUTADOR MOTOR DE VIDRIO ELECTRICO RENAULT TC-102.1405;2.535;PZA;0;AUTO.06;1;0;0;0
GA002-78;CONECTOR BOBINA AVEO SPARK;2.15;PZA;34;AUTO.06;1;0;1.94;0
GA002-79;CONECTOR B/GS EXTERNA DAEWOO/CIELO (C-190);2.704;PZA;0;AUTO.06;1;0;0;0
GA002-80;SOCATE PORTABOBILLO 1 CONTACTO 1073;2.307;PZA;0;AUTO.06;1;0;0;0
GA002-81;CONECTOR ALT FORD F250 F350 (CON-08157) ( SQ-484);3.333;PZA;18;AUTO.06;1;0;0;0
